Vehicle_Number,Phone_Number,Starting_Location,Destination,Frequent_Places,cycle,ambient_temperature,capacity,voltage_measured,current_measured,temperature_measured,current_load,voltage_load,time
1099,8693575767,30,12,22,83,24,1473214,3346437,-2012773,35006393,19990,2442,1809344
1824,8798259556,9,9,20,83,24,1473214,3344783,-2010612,35080830,19990,2440,1818703
4363,8037763775,32,32,49,83,24,1473214,3342776,-2013006,35115823,19990,2438,1828016
1335,8599784197,26,34,34,83,24,1473214,3340920,-2007573,35173250,19990,2436,1837375
5511,80120406310,33,43,21,83,24,1473214,3339246,-2010273,35219249,19990,2434,1846766
9036,7671720214,25,25,25,83,24,1473214,3337228,-2011715,35254751,19990,2433,1856188
6643,9687171132,13,9,13,83,24,1473214,3335599,-2011470,35323319,19990,2431,1865531
8554,7640988854,10,36,31,83,24,1473214,3333705,-2009988,35357051,19990,2428,1874906
4206,7128515236,30,30,47,83,24,1473214,3331811,-2009432,35414402,19990,2426,1884297
3048,9462233827,47,22,22,83,24,1473214,3329744,-2011358,35439996,19990,2424,1893688
572,7550671816,26,41,28,83,24,1473214,3327932,-2012449,35512208,19990,2423,1903016
4304,80925617310,21,43,21,83,24,1473214,3325837,-2010554,35552365,19990,2421,1912375
1097,7748855761,36,8,38,83,24,1473214,3323993,-2013475,35601115,19990,2419,1921750
9976,8159581775,24,44,44,83,24,1473214,3322027,-2010826,35628905,19990,2416,1931078
927,7039153847,25,2,25,83,24,1473214,3319940,-2009688,35675925,19990,2414,1940500
3772,7112196378,24,6,5,83,24,1473214,3318046,-2011206,35738873,19990,2413,1949906
3160,92939296810,23,16,46,83,24,1473214,3315898,-2010361,35793309,19990,2411,1959203
1644,7171019243,41,26,26,83,24,1473214,3313953,-2010499,35824808,19990,2409,1968610
6419,9588655314,37,5,37,83,24,1473214,3311638,-2010192,35858528,19990,2406,1978016
9486,8059497683,29,26,34,83,24,1473214,3309555,-2010271,35916455,19990,2404,1987375
1789,9847062197,38,10,10,83,24,1473214,3307533,-2010625,35950201,19990,2402,1996703
5075,7755918569,3,3,3,83,24,1473214,3305282,-2007899,36009749,19990,2400,2006078
7143,8522781403,2,14,14,83,24,1473214,3302926,-2011290,36098634,19990,2398,2015438
8741,9440541625,48,47,48,83,24,1473214,3300712,-2010611,36111865,19990,2396,2024813
3833,9417579147,0,11,11,83,24,1473214,3298724,-2010341,36159982,19990,2394,2034172
5166,7100188069,38,38,31,83,24,1473214,3296536,-2012487,36192647,19990,2392,2043531
231,7442774686,20,7,7,83,24,1473214,3293944,-2009362,36265128,19990,2389,2052922
7322,9784447201,23,11,11,83,24,1473214,3291909,-2009566,36326399,19990,2387,2062281
6259,9976334474,40,45,35,83,24,1473214,3289029,-2008641,36370998,19990,2384,2071672
1994,7578848151,39,20,9,83,24,1473214,3287018,-2012575,36433141,19990,2382,2081063
5345,8794776943,34,41,26,83,24,1473214,3284424,-2010860,36459875,19990,2379,2090422
6919,7818870828,29,26,41,83,24,1473214,3281946,-2009624,36529563,19990,2377,2099797
241,7514771358,3,14,27,83,24,1473214,3279432,-2010726,36580565,19990,2374,2109297
4552,9533315559,20,20,39,83,24,1473214,3276680,-2008006,36637150,19990,2372,2118688
5644,9650734917,20,20,9,83,24,1473214,3273991,-2011478,36674343,19990,2369,2128031
4469,9820252735,42,33,19,83,24,1473214,3271420,-2008602,36739354,19990,2366,2137391
9293,8147485541,20,13,7,83,24,1473214,3268565,-2011782,36801828,19990,2364,2146781
751,7802678575,32,17,18,83,24,1473214,3265712,-2011648,36848084,19990,2361,2156110
4220,8800878222,5,24,6,83,24,1473214,3262930,-2011099,36872285,19990,2358,2165531
9323,8333197548,33,43,33,83,24,1473214,3259912,-2009549,36935938,19990,2355,2174891
3817,88114622910,18,49,17,83,24,1473214,3256856,-2009001,36971824,19990,2352,2184297
9074,9850082413,48,22,48,83,24,1473214,3253777,-2010125,37026410,19990,2349,2193688
9350,8148753308,47,48,48,83,24,1473214,3250665,-2011467,37089147,19990,2346,2203078
3136,9956656774,36,31,10,83,24,1473214,3247479,-2007660,37173900,19990,2342,2212469
9526,7638834702,13,13,39,83,24,1473214,3243984,-2010246,37234690,19990,2339,2221906
4407,8291780438,47,22,30,83,24,1473214,3240778,-2012498,37272621,19990,2336,2231203
4433,9417236616,9,7,39,83,24,1473214,3236961,-2006986,37332507,19990,2332,2240563
6977,9672529281,39,7,9,83,24,1473214,3233380,-2010420,37370516,19990,2329,2249875
7806,7902438399,45,4,45,83,24,1473214,3229692,-2011166,37405300,19990,2325,2259219
9992,7820366119,16,46,0,83,24,1473214,3226032,-2011592,37471312,19990,2322,2268578
6690,8311824819,13,9,39,83,24,1473214,3221732,-2009339,37526482,19990,2318,2277906
5439,7454040246,49,17,15,83,24,1473214,3217829,-2011766,37602140,19990,2314,2287250
805,9751974144,16,46,16,83,24,1473214,3213811,-2010872,37668210,19990,2310,2296578
7614,9484422346,43,33,19,83,24,1473214,3209233,-2013552,37699150,19990,2305,2306031
7452,8360784488,11,11,46,83,24,1473214,3204681,-2013310,37799849,19990,2301,2315391
7596,97383905610,47,12,48,83,24,1473214,3199901,-2008813,37821861,19990,2296,2324781
3098,88828217110,5,5,44,83,24,1473214,3195104,-2011412,37872596,19990,2291,2334156
4059,9810437708,46,0,11,83,24,1473214,3189921,-2011652,37929229,19990,2287,2343485
8413,98115298010,44,44,37,83,24,1473214,3184625,-2012779,38024577,19990,2281,2352875
7362,9874720285,14,27,25,83,24,1473214,3178894,-2007247,38094561,19990,2276,2362250
7203,7473414967,38,31,38,83,24,1473214,3173645,-2009311,38162099,19990,2270,2371610
1395,9437756926,38,38,36,83,24,1473214,3167543,-2011891,38208264,19990,2265,2381000
3119,9909713328,39,9,13,83,24,1473214,3161043,-2009370,38246713,19990,2258,2390344
1111,98875965010,49,15,49,83,24,1473214,3154569,-2008224,38297417,19990,2252,2399735
4435,8754213076,47,47,48,83,24,1473214,3147834,-2009559,38353798,19990,2245,2409110
1173,7941043114,36,10,8,83,24,1473214,3140643,-2008434,38417679,19990,2239,2418438
7499,9290911347,36,31,36,83,24,1473214,3133257,-2009189,38484905,19990,2231,2427828
8282,8963951174,16,11,16,83,24,1473214,3125383,-2010330,38541542,19990,2223,2437172
397,8389277897,27,3,25,83,24,1473214,3117296,-2012303,38614950,19990,2215,2446547
9448,78102480210,39,13,39,83,24,1473214,3108668,-2010317,38701449,19990,2207,2455875
1376,81610355810,9,9,7,83,24,1473214,3099530,-2008901,38777618,19990,2198,2465250
2823,80847564110,22,47,22,83,24,1473214,3090074,-2012361,38839857,19990,2189,2474656
8972,7495012368,16,11,0,83,24,1473214,3079958,-2008214,38935936,19990,2179,2484000
9724,7632558337,24,6,6,83,24,1473214,3069229,-2010852,38988621,19990,2169,2493391
7900,9293817871,0,46,23,83,24,1473214,3057908,-2008354,39048763,19990,2157,2502750
1299,9232872105,22,47,47,83,24,1473214,3046284,-2010468,39112003,19990,2145,2512094
2630,73607501310,1,45,1,83,24,1473214,3034280,-2010632,39185384,19990,2133,2521453
3314,7215492805,14,25,2,83,24,1473214,3021113,-2013567,39249535,19990,2121,2530813
6476,8633219379,29,28,41,83,24,1473214,3007725,-2007477,39347245,19990,2108,2540219
2834,8530866831,5,5,5,83,24,1473214,2994057,-2011307,39437731,19990,2094,2549547
9835,8436076471,38,36,36,83,24,1473214,2979964,-2010858,39564065,19990,2080,2558860
7790,8024293153,19,33,43,83,24,1473214,2964903,-2014173,39633678,19990,2065,2568219
585,8725181512,6,6,37,83,24,1473214,2948938,-2011036,39724419,19990,2050,2577625
8729,9983096329,18,18,17,83,24,1473214,2931328,-2011220,39781565,19990,2033,2586985
1230,7886945398,38,8,36,83,24,1473214,2912134,-2012019,39876391,19990,2015,2596313
7666,7769153593,2,25,14,83,24,1473214,2889159,-2010819,39987523,19990,1994,2605672
637,9925371135,1,1,35,83,24,1473214,2862063,-2012031,40052248,19990,1970,2615016
6803,7298263537,8,8,36,83,24,1473214,2828990,-2009416,40166434,19990,1939,2624375
278,88097162710,22,12,48,83,24,1473214,2788732,-2010898,40270664,19990,1903,2633719
7393,8515781356,49,15,15,83,24,1473214,2738402,-2013799,40373634,19990,1857,2643110
6366,9013922856,25,27,2,83,24,1473214,2675153,-2010779,40489123,19990,1800,2652453
4383,8510866492,14,14,25,83,24,1473214,2591918,-2010186,40592041,19990,1729,2661860
7702,88480237710,32,17,18,83,24,1473214,2479450,-2010817,40682207,19990,1631,2671203
8042,7697272926,33,33,33,83,24,1473214,2905819,-3691,40752213,5,1,2680735
2573,9816254663,8,38,38,83,24,1473214,2994266,-2721,40684951,5,0,2690203
664,76536360710,30,48,30,83,24,1473214,3059580,-1893,40549321,5,0,2699656
7279,7610113333,16,23,16,83,24,1473214,3112643,-3634,40456395,5,0,2709219
2679,7173510673,7,20,20,83,24,1473214,3155640,-4868,40340495,5,0,2718766
7477,7721344505,26,28,29,83,24,1473214,3191143,-2578,40242329,5,1,2728328
5245,81652577810,9,7,13,83,24,1473214,3221343,-8077,40054207,5,0,2737891
3592,7359167529,20,13,7,83,24,1473214,3247055,-4056,39901427,5,0,2747391
8854,8409653034,18,15,15,83,24,1473214,3269480,-2710,39745657,8,0,2756922
3397,9355849263,8,8,38,83,24,1473214,3289636,-748,39575094,5,0,2766563
6961,9452230632,17,15,32,83,24,1473214,3307510,-4326,39448309,8,0,2776063
1351,8530769461,29,28,26,83,24,1473214,3323659,-2462,39330473,5,0,2785563
2806,9532276108,2,25,25,83,24,1473214,3337840,5,39159842,5,0,2795047
5601,8855421265,31,38,8,83,24,1473214,3351065,-5094,38999623,8,0,2804719
2191,7898270198,17,17,32,83,24,1473214,3363303,-2006,38825743,5,0,2814313
9517,8329162015,12,48,30,83,24,1473214,3374259,-2958,38655217,5,0,2824031
8512,9639268953,15,15,18,83,24,1473214,3384627,-519,38510417,5,0,2833641
4448,9945783416,26,26,26,83,24,1473214,3394228,-1319,38355598,5,0,2843313
256,7105730403,24,37,5,83,24,1473214,3402840,-1894,38180555,5,0,2853063
2736,87439385710,3,3,27,83,24,1473214,3410799,-623,38054986,5,0,2862797
2445,8040897953,21,43,21,83,24,1473214,3418523,-4563,37900355,8,0,2872406
5830,8588424112,48,48,30,83,24,1473214,3425655,536,37739546,5,0,2882047
5975,9516351707,25,2,2,83,24,1473214,3432865,-225,37616821,5,0,2891656
8251,97844665810,14,2,2,83,24,1473214,3438863,-1384,37446765,8,0,2901375
3254,78922977310,46,23,16,83,24,1473214,3445148,-5639,37322921,5,0,2911016
3913,8792063615,19,19,43,83,24,1473214,3450818,-1740,37140468,5,0,2920672
9706,8650522738,7,13,13,83,24,1473214,3456232,-4937,37012052,5,0,2930266
7449,72676882210,29,28,41,83,24,1473214,3461329,454,36863103,5,0,2939953
2877,7037626616,31,36,10,83,24,1473214,3466248,-2728,36740098,5,0,2949594
6088,9820451011,20,13,13,83,24,1473214,3471169,-3020,36591468,8,0,2959203
1063,9154511431,25,27,3,83,24,1473214,3475626,-2997,36423554,5,0,2968844
6163,8827796519,7,9,20,83,24,1473214,3479841,-1082,36319778,8,0,2978578
2225,7989392726,21,43,43,83,24,1473214,3483674,-1531,36166771,8,0,2988406
9946,9334372022,34,34,41,83,24,1473214,3488259,-2461,36045866,5,0,2998250
5100,8339588861,47,22,30,83,24,1473214,3492001,-4237,35858611,5,0,3008110
1374,7903573639,9,20,7,83,24,1473214,3495639,-3605,35738060,8,0,3017891
7806,8980168038,25,3,14,83,24,1473214,3499161,-9591,35591422,8,0,3027766
3240,77943782910,8,36,31,83,24,1473214,3502622,-1590,35454166,5,0,3037594
509,7863986977,14,2,25,83,24,1473214,3505816,1003,35333229,8,0,3047422
7025,7490246638,0,23,23,83,24,1473214,3509008,-3892,35187549,5,0,3057203
5876,90773872610,32,49,15,83,24,1473214,3512043,635,35045731,5,0,3067016
3099,9975191024,3,14,2,83,24,1473214,3515015,-2890,34970585,5,0,3076813
9664,8018579068,0,16,23,83,24,1473214,3517916,-3197,34854516,5,0,3086531
2251,9753083868,8,38,38,84,24,1467516,4182588,-201,24166422,5,0,0
1638,9073082775,25,27,14,84,24,1467516,4182489,-1614,24178790,5,4198,9391
5454,7795710823,3,2,14,84,24,1467516,3946329,-2012495,24229388,19988,3027,19516
4321,8427052354,13,9,39,84,24,1467516,3922691,-2009703,24340638,19988,3008,28891
7276,8284338437,26,41,41,84,24,1467516,3904603,-2010905,24437963,19988,2989,38313
9050,8525917604,12,22,48,84,24,1467516,3889036,-2009409,24542749,19988,2975,47734
8863,8408288379,4,4,35,84,24,1467516,3876553,-2011541,24661315,19988,2959,57047
5120,7517355843,17,15,49,84,24,1467516,3865032,-2008688,24765781,19988,2949,66406
8998,7760529965,34,28,29,84,24,1467516,3854993,-2008777,24876681,19988,2940,75813
7169,73930762410,36,36,10,84,24,1467516,3845778,-2008491,24989733,19988,2933,85203
6572,8962799605,23,11,46,84,24,1467516,3837864,-2010745,25103457,19988,2925,94547
7687,7586113383,23,16,11,84,24,1467516,3830353,-2009905,25210511,19988,2919,103953
7589,9371998913,49,17,15,84,24,1467516,3823574,-2011067,25326353,19990,2913,113313
4153,9987393274,15,49,17,84,24,1467516,3817175,-2010813,25430977,19988,2907,122688
7135,9132738076,10,8,38,84,24,1467516,3811268,-2010392,25538921,19988,2901,132016
8198,7837874063,10,8,36,84,24,1467516,3806075,-2009449,25644691,19990,2895,141375
8099,9526959232,49,15,17,84,24,1467516,3800880,-2008962,25745145,19988,2890,150813
1169,9854220725,25,27,2,84,24,1467516,3796055,-2010134,25867348,19988,2886,160172
8523,8245574601,14,27,14,84,24,1467516,3791558,-2010615,25958605,19988,2881,169531
3022,7021351328,40,40,35,84,24,1467516,3787191,-2010757,26081218,19990,2877,178906
9427,7413835013,0,46,0,84,24,1467516,3783117,-2011461,26179720,19988,2873,188266
6388,9225342677,8,10,8,84,24,1467516,3779265,-2008135,26298083,19988,2870,197625
9466,9304472709,0,46,11,84,24,1467516,3775619,-2008618,26393605,19988,2866,206984
7543,8709360225,1,40,40,84,24,1467516,3771833,-2008617,26504106,19988,2863,216344
4643,7536829748,7,20,39,84,24,1467516,3768197,-2010629,26601677,19988,2859,225719
3902,9141514905,16,11,23,84,24,1467516,3764685,-2007241,26707960,19988,2856,235125
2468,8181960966,8,8,38,84,24,1467516,3761465,-2010587,26797801,19990,2853,244484
8664,91669278810,14,3,25,84,24,1467516,3758269,-2009450,26893722,19990,2849,253828
5703,8610254799,23,46,46,84,24,1467516,3754631,-2009420,27001305,19988,2846,263219
4134,8470520186,25,14,2,84,24,1467516,3751275,-2012229,27108988,19990,2843,272594
8096,8797491494,26,28,26,84,24,1467516,3748022,-2009407,27210448,19988,2840,281984
2023,7302397795,8,36,10,84,24,1467516,3744641,-2009501,27306943,19988,2837,291313
7393,91910876010,28,26,26,84,24,1467516,3741424,-2011517,27398310,19988,2833,300672
987,9141464826,12,12,30,84,24,1467516,3738101,-2010805,27494546,19988,2831,310016
2631,85103614410,31,38,10,84,24,1467516,3734533,-2009824,27596594,19988,2827,319406
3712,7729318254,19,42,43,84,24,1467516,3731454,-2009829,27692995,19988,2824,328766
777,9708949458,36,10,31,84,24,1467516,3727663,-2009741,27799478,19988,2821,338156
6069,8065071406,21,43,19,84,24,1467516,3724109,-2008149,27890313,19988,2817,347484
7023,9888641965,16,46,16,84,24,1467516,3720631,-2010108,27979109,19988,2814,356844
9936,7254719135,13,39,20,84,24,1467516,3716843,-2011107,28078159,19988,2810,366203
6692,77709789410,27,25,2,84,24,1467516,3713096,-2009696,28171943,19990,2807,375594
2463,8206127363,8,31,36,84,24,1467516,3709214,-2012976,28272549,19988,2803,384938
277,77181761510,14,3,27,84,24,1467516,3705561,-2009825,28348581,19988,2799,394359
2839,9418282447,6,5,37,84,24,1467516,3701583,-2009862,28434823,19988,2795,403719
4522,9724079691,5,5,5,84,24,1467516,3697702,-2009858,28520063,19988,2791,413078
8559,8685630199,1,1,4,84,24,1467516,3693705,-2009415,28606531,19990,2788,422453
7958,8289896643,39,39,7,84,24,1467516,3689820,-2011477,28691444,19990,2784,431750
4949,88766101210,7,9,20,84,24,1467516,3685840,-2011039,28746781,19988,2780,441172
4012,8007236771,31,38,31,84,24,1467516,3681679,-2012594,28824031,19990,2776,450500
1348,96801504410,40,1,4,84,24,1467516,3677677,-2009035,28892361,19988,2772,459922
9568,7029232197,17,49,15,84,24,1467516,3673972,-2009345,28949274,19988,2768,469234
2096,75512170310,3,3,2,84,24,1467516,3669898,-2009648,29002271,19988,2764,478563
4136,87220301210,45,4,45,84,24,1467516,3666065,-2009862,29050436,19988,2760,487906
581,7778693717,14,2,14,84,24,1467516,3662491,-2010820,29093570,19988,2757,497281
8563,72999349910,24,5,5,84,24,1467516,3658573,-2008470,29133706,19988,2753,506625
3657,8945854942,20,13,9,84,24,1467516,3654884,-2011524,29188209,19988,2749,515984
3827,8822474647,14,27,2,84,24,1467516,3651231,-2011408,29209814,19990,2745,525344
4401,9346849379,22,47,12,84,24,1467516,3647764,-2011118,29244377,19988,2742,534719
9594,9832722289,38,8,10,84,24,1467516,3644352,-2010152,29263471,19988,2739,544094
7965,8605648692,41,28,29,84,24,1467516,3641146,-2008260,29278055,19990,2735,553422
776,9807613655,45,4,35,84,24,1467516,3637727,-2010603,29312359,19988,2732,562766
6821,9153476941,47,30,48,84,24,1467516,3634440,-2012728,29333297,19990,2729,572094
239,71393293610,43,21,43,84,24,1467516,3631094,-2010229,29345457,19988,2726,581438
3020,8524179792,2,3,3,84,24,1467516,3628066,-2011121,29373460,19990,2723,590797
5732,93351379410,38,8,38,84,24,1467516,3625123,-2011226,29379169,19988,2720,600141
9424,9107821241,14,2,3,84,24,1467516,3621908,-2010693,29414688,19988,2717,609625
8388,7059978192,17,18,17,84,24,1467516,3618877,-2011686,29425236,19990,2714,618984
7555,9920665914,42,33,21,84,24,1467516,3615778,-2008317,29449816,19990,2711,628328
422,8735568469,31,38,31,84,24,1467516,3612739,-2009041,29476830,19988,2707,637703
2062,8307234771,7,7,7,84,24,1467516,3609813,-2009799,29489779,19990,2704,647078
3850,9225592765,2,27,3,84,24,1467516,3606769,-2010151,29502241,19988,2701,656484
8099,7681465634,9,7,9,84,24,1467516,3603780,-2011660,29533763,19990,2699,665875
328,8924361061,49,17,18,84,24,1467516,3600698,-2011544,29548620,19990,2696,675266
1225,9778355485,47,47,22,84,24,1467516,3597878,-2010476,29558779,19990,2693,684609
4690,8166378731,44,6,44,84,24,1467516,3594776,-2010017,29594142,19990,2690,693969
5864,9846759039,0,11,0,84,24,1467516,3591988,-2009791,29618963,19990,2687,703297
2321,8133667805,6,6,6,84,24,1467516,3589066,-2009488,29631308,19988,2684,712688
8162,9120013597,46,16,11,84,24,1467516,3586144,-2009528,29663472,19990,2681,722047
657,72781631310,0,11,46,84,24,1467516,3583292,-2009115,29723050,19990,2678,731453
5625,8273562187,21,42,19,84,24,1467516,3580264,-2012072,29756868,19990,2675,740813
1720,8726921642,7,9,39,84,24,1467516,3577677,-2010481,29789916,19990,2672,750141
465,9245417886,31,38,10,84,24,1467516,3574768,-2008815,29818187,19990,2669,759516
8171,8714364496,12,47,48,84,24,1467516,3571907,-2010880,29848267,19988,2667,768844
9204,7995251534,19,33,42,84,24,1467516,3568900,-2011484,29889653,19990,2664,778281
7666,8038442943,48,30,30,84,24,1467516,3566160,-2011581,29935994,19990,2661,787625
2840,9952474779,25,2,25,84,24,1467516,3563337,-2008870,29954470,19990,2658,797000
7262,9030920989,5,6,5,84,24,1467516,3560670,-2010233,30005681,19988,2656,806359
7108,7991027796,42,42,33,84,24,1467516,3557637,-2012011,30063688,19990,2653,815750
6309,8198383736,17,32,15,84,24,1467516,3554997,-2013315,30113673,19990,2650,825078
9684,8618638621,49,15,18,84,24,1467516,3552226,-2009288,30142377,19990,2648,834453
6186,7137569992,23,46,46,84,24,1467516,3549503,-2011106,30199216,19988,2645,843828
3788,8496230054,37,24,24,84,24,1467516,3547023,-2012246,30242227,19990,2642,853188
4270,8961896653,2,2,14,84,24,1467516,3544295,-2010062,30276520,19990,2640,862578
9154,9581093248,46,0,0,84,24,1467516,3541789,-2011109,30336303,19990,2637,871953
1829,9917314934,21,43,43,84,24,1467516,3539065,-2008035,30380479,19990,2634,881328
6226,7863827092,14,3,14,84,24,1467516,3536454,-2010255,30424245,19990,2632,890656
