Vehicle_Number,Phone_Number,Starting_Location,Destination,Frequent_Places,cycle,ambient_temperature,capacity,voltage_measured,current_measured,temperature_measured,current_load,voltage_load,time
8314,7190578692,45,1,1,49,24,1677778,3534957,-2007453,30175947,19988,2629,1493765
4866,9969858668,33,19,21,49,24,1677778,3532884,-2009420,30213940,19988,2627,1504828
2718,9096291336,40,45,4,49,24,1677778,3531246,-2008450,30233577,19986,2626,1515953
7133,7914998286,45,40,45,49,24,1677778,3529429,-2008564,30272933,19988,2624,1527015
4858,9932516313,10,8,36,49,24,1677778,3527653,-2009250,30310366,19988,2622,1538093
7056,8036752357,4,4,45,49,24,1677778,3525952,-2006706,30347675,19986,2620,1549172
7408,8050771151,49,15,15,49,24,1677778,3524061,-2009868,30377961,19986,2618,1560281
8393,7830715036,42,21,21,49,24,1677778,3522548,-2008853,30406836,19986,2617,1571359
2306,9686758402,41,41,29,49,24,1677778,3520771,-2008027,30455244,19988,2616,1582515
1518,8420949097,11,23,23,49,24,1677778,3519088,-2004764,30483749,19988,2614,1593625
1165,9687222488,18,49,17,49,24,1677778,3517498,-2008509,30511793,19986,2612,1604703
9930,8677022786,28,26,34,49,24,1677778,3515877,-2009617,30567918,19988,2610,1615734
2030,9206441695,41,34,41,49,24,1677778,3514184,-2007875,30594004,19986,2609,1626765
6959,88762372510,32,32,17,49,24,1677778,3512534,-2010512,30625796,19986,2608,1637875
2285,9690036032,20,13,7,49,24,1677778,3511236,-2008280,30660083,19986,2606,1648937
2899,9165483524,46,46,46,49,24,1677778,3509229,-2003986,30689555,19988,2604,1659984
3365,8536433038,9,39,13,49,24,1677778,3507866,-2007737,30738425,19988,2603,1671062
7490,9899850579,20,20,7,49,24,1677778,3506096,-2009751,30764840,19986,2601,1682093
4433,8382997291,0,23,46,49,24,1677778,3504708,-2008630,30802223,19986,2600,1693234
8930,7375316971,48,12,22,49,24,1677778,3503514,-2006217,30833861,19986,2598,1704281
5257,7945084716,41,41,28,49,24,1677778,3501824,-2007650,30874915,19988,2596,1715297
3908,7595658525,17,18,18,49,24,1677778,3500316,-2008349,30910027,19986,2596,1726375
2435,8858597034,37,44,6,49,24,1677778,3498859,-2006433,30940671,19986,2594,1737437
7410,8704032441,37,44,24,49,24,1677778,3497503,-2007984,30977750,19986,2593,1748578
6228,7343959872,0,46,11,49,24,1677778,3496117,-2009204,31026460,19988,2591,1759734
526,7675624967,5,5,5,49,24,1677778,3494575,-2008690,31045466,19986,2590,1770797
4624,9685278066,14,27,14,49,24,1677778,3493269,-2006060,31088594,19986,2588,1781843
977,8496154754,27,27,14,49,24,1677778,3491995,-2006233,31131431,19988,2588,1792968
9392,7747085869,43,33,19,49,24,1677778,3490755,-2008510,31167998,19988,2586,1803984
3377,8137590816,39,20,39,49,24,1677778,3489215,-2007023,31192674,19986,2584,1815031
4548,85362970810,34,26,41,49,24,1677778,3487886,-2009001,31216970,19988,2583,1826093
3393,73359499310,26,29,34,49,24,1677778,3486472,-2006519,31249568,19986,2582,1837172
9409,72689131310,2,2,14,49,24,1677778,3485120,-2007138,31277489,19988,2580,1848250
4474,7062460633,38,10,8,49,24,1677778,3483906,-2008720,31320836,19986,2579,1859328
2691,8924114481,7,9,9,49,24,1677778,3482607,-2012000,31365735,19988,2578,1870359
140,9841750185,33,33,33,49,24,1677778,3480985,-2003280,31391380,19986,2576,1881375
3477,7065684152,22,12,22,49,24,1677778,3479994,-2006795,31422813,19988,2576,1892468
3570,7516665677,21,19,21,49,24,1677778,3478666,-2005310,31463228,19986,2574,1903562
4041,8516984893,27,25,14,49,24,1677778,3477284,-2007166,31499642,19986,2573,1914625
2426,9840212133,17,18,18,49,24,1677778,3476232,-2007106,31543074,19988,2572,1925672
5937,9912266312,19,33,43,49,24,1677778,3475059,-2006224,31568824,19988,2570,1936781
5336,8782687311,30,48,47,49,24,1677778,3473513,-2006362,31607936,19986,2569,1947875
5795,9625913957,5,24,5,49,24,1677778,3472061,-2007895,31651123,19988,2568,1958937
8368,9279927092,17,17,32,49,24,1677778,3470949,-2008700,31686595,19988,2566,1970078
9145,7210896351,21,33,33,49,24,1677778,3469755,-2007651,31708779,19986,2566,1981156
6030,9547120286,43,19,33,49,24,1677778,3468466,-2008662,31752570,19988,2564,1992281
1776,9120491219,38,8,31,49,24,1677778,3467146,-2006999,31801021,19988,2563,2003359
8862,8090847799,14,14,25,49,24,1677778,3466182,-2007016,31837481,19988,2562,2014562
783,92939272710,39,13,39,49,24,1677778,3464575,-2010725,31881109,19986,2560,2025765
9494,88814476010,27,3,2,49,24,1677778,3463357,-2009376,31895501,19986,2560,2036953
7801,7773681103,0,46,46,49,24,1677778,3462268,-2008662,31950552,19988,2558,2048172
2288,9268860479,1,35,40,49,24,1677778,3460874,-2008303,31987950,19988,2556,2059328
3778,8167086224,36,36,38,49,24,1677778,3459342,-2007846,32026918,19986,2556,2070547
3920,7014886041,17,17,15,49,24,1677778,3458213,-2010970,32073374,19986,2554,2081717
6791,88367747510,20,39,20,49,24,1677778,3456757,-2008154,32108363,19986,2552,2092967
4259,8774875349,0,46,23,49,24,1677778,3455680,-2005609,32147802,19986,2552,2104172
5534,7967295767,28,34,29,49,24,1677778,3454232,-2005440,32171372,19986,2550,2115406
9941,9604977585,13,7,13,49,24,1677778,3452796,-2009052,32217827,19988,2549,2126625
6447,8119761884,40,35,4,49,24,1677778,3451655,-2008148,32241157,19986,2548,2137797
4243,8658317262,28,29,26,49,24,1677778,3450154,-2008590,32279998,19986,2546,2148968
5758,9706828194,38,36,38,49,24,1677778,3448931,-2009870,32323984,19986,2545,2160140
6845,92014662010,36,38,36,49,24,1677778,3447428,-2008491,32357674,19986,2544,2171390
6376,7312840565,44,5,5,49,24,1677778,3446083,-2012097,32380248,19986,2542,2182578
6049,9862973437,3,3,27,49,24,1677778,3444537,-2009742,32438640,19986,2541,2193797
2732,8869751987,43,19,19,49,24,1677778,3443194,-2008894,32485934,19986,2540,2205031
5341,7774444427,22,47,22,49,24,1677778,3442032,-2010160,32515494,19986,2538,2216250
2306,7408725474,12,22,48,49,24,1677778,3440189,-2008039,32541479,19986,2537,2227437
523,7645312466,4,1,1,49,24,1677778,3438993,-2008505,32590425,19986,2536,2238609
8306,9775091082,29,28,29,49,24,1677778,3437230,-2007657,32638430,19988,2534,2249781
2286,7803842536,9,7,9,49,24,1677778,3435855,-2009145,32672787,19986,2533,2260984
7993,7323318674,23,16,11,49,24,1677778,3434474,-2006983,32700537,19986,2531,2272250
5488,93708307710,35,40,45,49,24,1677778,3433109,-2007399,32745735,19986,2530,2283484
4682,9611716351,45,35,1,49,24,1677778,3431519,-2008623,32786028,19986,2528,2294625
777,76322692510,7,39,9,49,24,1677778,3430171,-2006442,32823311,19986,2526,2305875
7375,9514023522,44,6,37,49,24,1677778,3428350,-2012547,32857946,19986,2525,2317078
4293,95620976410,37,5,5,49,24,1677778,3426926,-2010654,32897880,19986,2524,2328250
4817,7954361231,44,24,5,49,24,1677778,3425106,-2006480,32945836,19986,2522,2339453
2372,8627375227,10,8,31,49,24,1677778,3423442,-2008833,32986216,19986,2520,2350687
1319,8390272515,6,5,44,49,24,1677778,3422187,-2010965,33037449,19986,2519,2361875
7822,8742560034,2,25,3,49,24,1677778,3420371,-2006640,33078636,19986,2518,2373047
4972,8204867269,31,8,38,49,24,1677778,3418624,-2010768,33121370,19986,2516,2384187
4929,7544813951,11,23,0,49,24,1677778,3416806,-2008849,33161375,19988,2514,2395375
6738,73886133010,39,9,39,49,24,1677778,3414933,-2007883,33206154,19986,2512,2406593
9570,9417148886,47,22,47,49,24,1677778,3413188,-2006215,33252983,19986,2510,2417765
9044,9469889741,4,45,40,49,24,1677778,3411375,-2008604,33282863,19988,2509,2428953
3534,7492189753,35,40,4,49,24,1677778,3409404,-2006421,33318478,19988,2507,2440156
9261,9917750484,4,45,1,49,24,1677778,3407632,-2007321,33364770,19986,2505,2451359
6887,9549338725,16,11,23,49,24,1677778,3405754,-2007815,33408052,19986,2503,2462578
7974,9675119752,20,7,20,49,24,1677778,3403852,-2008719,33468553,19986,2502,2473765
9155,9751721292,29,41,34,49,24,1677778,3401938,-2005286,33505263,19986,2499,2484968
7912,8889125494,38,10,36,49,24,1677778,3399571,-2008606,33552768,19988,2497,2496203
5350,8735879749,20,39,13,49,24,1677778,3397596,-2008688,33606166,19988,2495,2507390
7688,7972623967,20,9,7,49,24,1677778,3395218,-2006172,33654753,19986,2493,2518609
6377,7106385681,2,14,27,49,24,1677778,3392886,-2010652,33696255,19988,2491,2529812
2028,9674421946,41,41,29,49,24,1677778,3390635,-2008086,33730719,19988,2488,2540984
6757,7470321794,34,26,34,49,24,1677778,3388391,-2006227,33783672,19986,2486,2552187
1030,88379928010,44,6,37,49,24,1677778,3385604,-2008872,33833839,19986,2484,2563375
6246,8554311074,4,4,35,49,24,1677778,3383049,-2007407,33881224,19986,2481,2574593
3496,93119242210,17,18,18,49,24,1677778,3380245,-2006528,33921985,19986,2478,2585812
4118,8093237422,44,6,37,49,24,1677778,3377492,-2006692,33969835,19986,2476,2596984
2403,79512586510,1,45,35,49,24,1677778,3374569,-2006023,34024177,19988,2473,2608203
937,9155057931,36,36,10,49,24,1677778,3371638,-2008876,34065855,19986,2470,2619453
2656,7041431396,46,0,23,49,24,1677778,3368309,-2008824,34127813,19988,2466,2630687
9262,8947942626,28,41,34,49,24,1677778,3365100,-2008991,34170788,19986,2463,2641906
6083,8997551118,25,3,2,49,24,1677778,3361452,-2006522,34216954,19986,2460,2653140
3510,8841826572,47,22,47,49,24,1677778,3357934,-2007019,34260569,19986,2456,2664422
2912,78536218210,11,46,16,49,24,1677778,3353642,-2010425,34309556,19986,2452,2675656
3346,7940686692,4,45,1,49,24,1677778,3349514,-2009248,34361755,19986,2448,2686843
5130,9856865633,8,10,38,49,24,1677778,3344954,-2007936,34407946,19986,2444,2698078
8814,9080570294,48,48,48,49,24,1677778,3340456,-2005909,34450504,19986,2439,2709297
7316,8193069923,44,37,44,49,24,1677778,3335229,-2006539,34509671,19986,2434,2720515
9787,9213110522,4,4,1,49,24,1677778,3329534,-2012605,34565737,19988,2428,2731750
5224,8531551099,7,9,20,49,24,1677778,3323593,-2008929,34614864,19986,2422,2743047
6541,8424437521,27,14,3,49,24,1677778,3317041,-2009307,34663582,19986,2416,2754265
5333,9238181752,14,25,3,49,24,1677778,3310235,-2008556,34707141,19986,2410,2765437
3637,7382386173,49,49,15,49,24,1677778,3302717,-2009824,34761785,19986,2402,2776640
9442,7788431342,15,32,15,49,24,1677778,3294367,-2008519,34824667,19986,2393,2787828
9409,7331844406,5,6,6,49,24,1677778,3285443,-2010738,34879659,19988,2382,2799078
750,7911910589,46,23,16,49,24,1677778,3275568,-2011004,34934263,19988,2373,2810281
7880,87365517110,40,40,35,49,24,1677778,3265396,-2010622,34994122,19986,2364,2821453
7121,7475734452,47,12,30,49,24,1677778,3253975,-2006827,35064483,19986,2353,2832656
6809,98144816310,32,32,15,49,24,1677778,3241440,-2009983,35118775,19986,2341,2843875
1419,8631357747,16,23,46,49,24,1677778,3227732,-2007898,35180655,19986,2328,2855109
5088,8361586759,2,2,3,49,24,1677778,3212675,-2007951,35239119,19986,2314,2866281
464,9127923381,47,12,30,49,24,1677778,3196509,-2009306,35303269,19986,2299,2877531
2657,9124513271,40,1,45,49,24,1677778,3178759,-2008859,35385427,19986,2281,2888718
3396,8736242434,25,27,27,49,24,1677778,3159166,-2010052,35452183,19986,2262,2899953
602,9277891832,34,41,41,49,24,1677778,3137243,-2007149,35533400,19986,2241,2911140
4607,9397981695,1,1,4,49,24,1677778,3113697,-2006475,35607516,19988,2219,2922343
981,8021475091,42,42,21,49,24,1677778,3087043,-2009467,35684748,19986,2193,2933500
9027,8417065675,12,12,47,49,24,1677778,3057699,-2010710,35758442,19986,2165,2944718
919,7353773487,16,11,0,49,24,1677778,3023883,-2008084,35840150,19986,2133,2955922
8343,9156224984,31,10,38,49,24,1677778,2985275,-2009564,35928159,19988,2097,2967109
6000,94248301910,18,32,15,49,24,1677778,2938588,-2006678,36040450,19986,2053,2978359
1201,9182437116,19,33,43,49,24,1677778,2881706,-2009489,36125271,19988,2000,2989562
629,8334912234,16,11,46,49,24,1677778,2810077,-2007178,36247545,19986,1936,3000765
5115,8148872094,24,44,6,49,24,1677778,2716111,-2007530,36342277,19986,1852,3011968
4531,96239558910,20,9,20,49,24,1677778,2581104,-2006152,36497020,19986,1736,3023234
1806,8163594426,1,40,35,49,24,1677778,2384464,-2010567,36647907,19988,1564,3034531
1746,7874351831,11,23,46,49,24,1677778,2849389,-364,36787462,5,0,3045859
4084,7045618201,23,46,0,49,24,1677778,2951006,890,36748108,5,0,3057187
6111,7288519846,49,15,32,49,24,1677778,3011638,-779,36638767,5,0,3068515
1780,9943070595,16,0,0,49,24,1677778,3058630,1107,36531811,5,0,3079843
200,8362863887,17,49,49,49,24,1677778,3098603,1613,36379071,5,0,3091328
8261,9299278204,8,31,31,49,24,1677778,3132430,1445,36234124,5,0,3102640
590,9307243975,15,17,32,49,24,1677778,3160849,-1217,36082736,5,0,3113968
2447,7148125415,28,29,26,49,24,1677778,3184632,2312,35941110,5,0,3125281
10,9446213194,13,7,39,49,24,1677778,3205318,-707,35768501,5,0,3136718
9139,8675042035,28,34,34,49,24,1677778,3223029,1346,35601164,5,0,3148250
1498,7401035647,39,7,9,49,24,1677778,3238555,-296,35439331,5,0,3159718
5749,8445148559,24,37,6,49,24,1677778,3252392,4183,35279688,5,0,3171218
6708,8234560932,17,18,15,49,24,1677778,3264667,-80,35107624,5,0,3182656
139,9795058704,36,38,8,49,24,1677778,3276175,1628,34960195,5,0,3194172
6947,7022557845,36,10,31,49,24,1677778,3286532,1192,34808292,5,0,3205640
3426,7026979161,18,15,18,49,24,1677778,3296237,1796,34633682,5,0,3217109
5698,7755281114,48,48,12,49,24,1677778,3304830,1316,34484512,5,0,3228578
8169,8016565738,13,13,9,49,24,1677778,3312914,-678,34340934,5,0,3240031
5069,7470549718,7,7,39,50,24,1660658,4187220,-865,23123962,5,0,0
9238,8104434093,13,20,39,50,24,1660658,4187606,1339,23120715,5,4203,9312
8949,8735960206,47,48,47,50,24,1660658,3990874,-2010458,23138670,19988,3033,21297
273,8281765279,10,38,31,50,24,1660658,3972392,-2006574,23223373,19986,3029,32359
3591,95860239410,12,30,22,50,24,1660658,3959088,-2009673,23322718,19986,3016,43437
9963,9600184658,41,28,26,50,24,1660658,3947106,-2008655,23426513,19986,3006,54593
4676,7415967333,25,25,14,50,24,1660658,3937300,-2010239,23537613,19986,2997,65765
6556,9329682753,38,10,10,50,24,1660658,3928258,-2008076,23651644,19986,2988,76828
7249,72192123810,18,49,15,50,24,1660658,3920260,-2008533,23762771,19986,2982,88031
6912,7251750008,46,23,0,50,24,1660658,3912645,-2009780,23872266,19986,2976,99187
2902,9133171009,13,7,9,50,24,1660658,3905939,-2009545,23977834,19986,2972,110312
5253,7015792632,41,26,28,50,24,1660658,3899136,-2006952,24088979,19986,2966,121437
7124,8600796219,16,11,46,50,24,1660658,3892700,-2007865,24195800,19986,2961,132531
6191,8467450487,15,18,17,50,24,1660658,3887005,-1998433,24304623,19986,2957,143625
3567,7478432098,46,23,23,50,24,1660658,3881772,-2011282,24417769,19986,2953,154734
3176,9030446499,45,4,35,50,24,1660658,3876561,-2008240,24523695,19986,2949,165843
822,9032878131,36,10,8,50,24,1660658,3871419,-2006518,24634618,19986,2945,177078
8119,9562811527,19,19,21,50,24,1660658,3866773,-2009929,24742219,19986,2942,188172
7639,7490155936,6,24,44,50,24,1660658,3861927,-2009475,24842361,19986,2938,199234
7186,7167621395,29,28,41,50,24,1660658,3857321,-2008663,24937389,19986,2935,210359
4169,7784245422,44,44,5,50,24,1660658,3853079,-2007485,25047826,19986,2931,221437
7823,8863668058,34,28,29,50,24,1660658,3848815,-2008205,25150148,19986,2928,232562
7803,8873691165,13,13,39,50,24,1660658,3844647,-2006926,25262531,19986,2925,243765
1076,7425436508,31,36,36,50,24,1660658,3841091,-2009951,25361661,19986,2921,254922
2695,7022338937,20,13,13,50,24,1660658,3837228,-2009600,25451172,19986,2918,266015
3956,7433742019,13,39,9,50,24,1660658,3833802,-2009096,25552524,19986,2915,277218
9927,8062145382,26,34,26,50,24,1660658,3830114,-2008753,25652891,19986,2912,288406
476,9986089495,31,31,36,50,24,1660658,3826831,-2007927,25753528,19986,2909,299547
291,9506638026,13,13,39,50,24,1660658,3823505,-2005858,25852229,19986,2906,310672
9863,9715578074,9,13,9,50,24,1660658,3820173,-2007258,25951375,19986,2903,321828
5458,8344954282,3,3,14,50,24,1660658,3817175,-2007727,26051550,19986,2900,332937
5289,8390294225,17,17,49,50,24,1660658,3813984,-2007386,26154291,19986,2897,344015
9383,8904025717,31,10,38,50,24,1660658,3810936,-2010135,26257109,19986,2894,355062
4910,9728386589,32,18,15,50,24,1660658,3807387,-2006553,26348779,19986,2891,366187
4653,73965558010,10,10,8,50,24,1660658,3804048,-2008690,26445535,19986,2888,377328
3240,9343674755,15,49,15,50,24,1660658,3800846,-2009131,26537165,19986,2885,388453
2132,83912167310,0,0,16,50,24,1660658,3797280,-2007464,26643563,19986,2882,399531
3165,8668197991,38,36,8,50,24,1660658,3793911,-2006586,26737907,19986,2879,410609
3134,8569250056,5,24,44,50,24,1660658,3790754,-2010276,26837382,19986,2876,421687
6012,8687277827,22,30,47,50,24,1660658,3787051,-2008868,26929059,19988,2872,432797
7789,7948035757,27,14,27,50,24,1660658,3783233,-2009702,27014066,19988,2869,443890
9579,8768430331,14,3,14,50,24,1660658,3779515,-2007469,27109844,19986,2865,455015
6793,7217559494,39,39,9,50,24,1660658,3775419,-2007767,27204680,19986,2861,466187
2061,87890514810,43,42,43,50,24,1660658,3771513,-2007460,27293611,19986,2858,477265
9256,7628156257,27,2,3,50,24,1660658,3767660,-2008333,27379809,19986,2854,488437
5936,9196331885,2,14,14,50,24,1660658,3763463,-2008230,27463619,19986,2850,499609
4062,9741948824,17,17,15,50,24,1660658,3759392,-2007933,27540855,19986,2845,510672
1659,9538636792,14,3,2,50,24,1660658,3755259,-2010083,27616086,19986,2841,521750
4896,7204751714,17,49,15,50,24,1660658,3751108,-2010711,27677842,19986,2837,532906
5442,9562754097,28,29,26,50,24,1660658,3747011,-2005715,27740281,19988,2833,544062
5948,7831254097,47,47,47,50,24,1660658,3743027,-2010674,27812103,19986,2829,555109
7894,7027156063,36,31,31,50,24,1660658,3739013,-2006748,27850704,19986,2825,566187
6724,7424854314,28,34,41,50,24,1660658,3735047,-2004675,27911781,19986,2821,577297
1166,7769033237,4,40,45,50,24,1660658,3731542,-2007068,27952884,19988,2818,588406
7391,7480813392,48,30,12,50,24,1660658,3727772,-2008217,27990944,19986,2814,599547
8195,7985136812,23,23,11,50,24,1660658,3724253,-2005460,28036379,19986,2811,610656
5191,8395523302,45,45,1,50,24,1660658,3720968,-2006563,28049986,19986,2807,621734
1208,7015123495,34,28,26,50,24,1660658,3717966,-2008135,28068958,19988,2804,632828
1603,9816491388,14,14,14,50,24,1660658,3714929,-2005998,28087633,19986,2801,643922
5663,9528011211,29,26,34,50,24,1660658,3711621,-2009541,28108893,19988,2798,655047
408,8332017361,32,17,18,50,24,1660658,3708919,-2010652,28110751,19988,2795,666140
114,8312016628,41,34,29,50,24,1660658,3705707,-2006870,28114920,19986,2792,677265
1081,84133535610,14,25,27,50,24,1660658,3702974,-2009205,28115252,19988,2789,688375
192,7928088201,36,31,36,50,24,1660658,3700234,-2007179,28125537,19986,2787,699468
7263,7075843799,0,46,0,50,24,1660658,3697407,-2007326,28122894,19988,2783,710625
1914,8355082875,13,7,9,50,24,1660658,3694705,-2009789,28122025,19988,2781,721718
2263,8327890739,12,47,30,50,24,1660658,3691761,-2009540,28133887,19986,2778,732828
171,9056474508,14,3,2,50,24,1660658,3689164,-2009314,28129987,19988,2775,743890
2645,8033526324,26,26,41,50,24,1660658,3686478,-2009866,28122305,19988,2772,754968
7555,8199484764,4,45,35,50,24,1660658,3683708,-2008716,28138874,19988,2770,766047
1513,9084041174,5,44,37,50,24,1660658,3680741,-2006320,28139943,19986,2767,777203
